row_id,area__rucc,area__urban_influence,econ__economic_typology,econ__pct_civilian_labor,econ__pct_unemployment,econ__pct_uninsured_adults,econ__pct_uninsured_children,demo__pct_female,demo__pct_below_18_years_of_age,demo__pct_aged_65_years_and_older,demo__pct_hispanic,demo__pct_non_hispanic_african_american,demo__pct_non_hispanic_white,demo__pct_american_indian_or_alaskan_native,demo__pct_asian,demo__pct_adults_less_than_a_high_school_diploma,demo__pct_adults_with_high_school_diploma,demo__pct_adults_with_some_college,demo__pct_adults_bachelors_or_higher,demo__birth_rate_per_1k,demo__death_rate_per_1k,health__pct_adult_obesity,health__pct_adult_smoking,health__pct_diabetes,health__pct_low_birthweight,health__pct_excessive_drinking,health__pct_physical_inacticity,health__air_pollution_particulate_matter,health__homicides_per_100k,health__motor_vehicle_crash_deaths_per_100k,health__pop_per_dentist,health__pop_per_primary_care_physician,yr
4917,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Nonspecialized,0.566,0.03,0.144,0.057,0.503,0.232,0.207,0.023,0.009,0.942,0.0,0.002,0.056008146639511196,0.45010183299389,0.32688391038696535,0.1670061099796334,12.0,12.0,0.336,0.189,0.114,0.082,0.216,0.308,9.0,,18.37,1659.0,2000.0,a
4918,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Mining-dependent,0.499,0.035,0.293,0.154,0.464,0.243,0.14,0.37,0.037,0.559,0.016,0.01,0.19165839126117182,0.30188679245283023,0.3495531281032771,0.15690168818272096,16.0,11.0,0.299,,0.088,0.102,,0.333,9.0,,14.64,3760.0,2109.0,b
4919,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.483,0.046,0.163,0.045,0.519,0.228,0.147,0.219,0.135,0.57,0.01,0.054,0.12851405622489961,0.20381526104417672,0.19678714859437751,0.47088353413654616,11.0,7.0,0.169,0.123,0.078,0.081,0.159,0.195,11.0,1.8199999999999998,5.18,1010.0,710.0,b
4920,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Micropolitan adjacent to a small metro area,Nonspecialized,0.448,0.067,0.177,0.053,0.485,0.24,0.158,0.041,0.014,0.919,0.008,0.0,0.1174129353233831,0.408955223880597,0.33830845771144286,0.13532338308457714,13.0,10.0,0.35,0.161,0.105,0.075,0.151,0.276,13.0,,15.36,2079.0,1879.0,b
4921,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Manufacturing-dependent,0.505,0.056,0.181,0.066,0.507,0.23,0.165,0.02,0.0,0.961,0.0,0.003,0.09576612903225806,0.4193548387096774,0.31149193548387094,0.17338709677419353,12.0,10.0,0.281,0.209,0.099,0.089,0.077,0.257,14.0,,11.86,3119.0,1379.0,b
4922,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Noncore adjacent to a large metro area,Farm-dependent,0.463,0.054,0.333,0.167,0.513,0.231,0.196,0.102,0.024,0.84,0.017,0.007,0.18072289156626506,0.35240963855421686,0.3132530120481928,0.1536144578313253,11.0,12.0,0.336,0.214,0.121,0.075,0.096,0.361,10.0,3.8,32.97,3740.0,6550.0,a
4926,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Federal/State government-dependent,0.355,0.061,0.202,0.074,0.346,0.164,0.114,0.014,0.464,0.521,0.0,0.011,0.21334681496461072,0.339737108190091,0.22345803842264914,0.22345803842264914,9.0,9.0,0.353,,0.132,0.097,,0.301,10.0,,23.82,4140.0,1929.0,b
4928,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.373,0.069,0.3,0.114,0.502,0.259,0.144,0.022,0.033,0.932,0.003,0.009,0.2079207920792079,0.45445544554455447,0.24653465346534653,0.09108910891089109,12.0,10.0,0.32,0.238,0.104,0.069,,0.249,12.0,8.6,39.14,,6190.0,a
4929,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Farm-dependent,0.52,0.045,0.139,0.07,0.499,0.22,0.216,0.058,0.0,0.921,0.004,0.0,0.10813492063492064,0.3888888888888889,0.3392857142857143,0.1636904761904762,11.0,12.0,0.289,0.177,0.076,0.063,,0.262,13.0,,13.29,2910.0,7249.0,b
4931,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Micropolitan adjacent to a large metro area,Manufacturing-dependent,0.517,0.039,0.264,0.123,0.507,0.268,0.149,0.357,0.024,0.611,0.016,0.008,0.1974459724950884,0.31728880157170924,0.33693516699410614,0.14833005893909626,16.0,9.0,0.296,0.156,0.078,0.065,0.145,0.207,14.0,,17.84,1569.0,2190.0,a
4933,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and does not contain a town of at least 2,500 residents",Farm-dependent,0.671,0.021,0.184,0.136,0.49,0.232,0.221,0.066,0.0,0.908,0.0,0.0,0.05794205794205794,0.32367632367632365,0.4135864135864135,0.20479520479520477,10.0,9.0,0.329,0.121,0.098,0.093,0.135,0.323,13.0,,,989.0,1009.0,a
4936,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.508,0.06,0.113,0.052,0.521,0.18,0.168,0.021,0.024,0.928,0.0,0.016,0.11473788328387734,0.45499505440158255,0.20969337289812065,0.22057368941641936,9.0,11.0,0.342,0.236,0.111,0.086,0.164,0.247,12.0,,15.83,2149.0,1480.0,a
4937,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and contains a town of 2,500  or more residents",Manufacturing-dependent,0.33,0.123,0.235,0.058,0.525,0.232,0.169,0.012,0.445,0.54,0.007,0.003,0.1937436932391524,0.4419778002018164,0.23713420787083753,0.12714429868819374,11.0,12.0,0.362,0.141,0.16,0.127,0.091,0.374,13.0,7.109999999999999,31.34,3629.0,2139.0,b
4942,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.53,0.037,0.108,0.047,0.5,0.293,0.076,0.131,0.067,0.598,0.005,0.166,0.06361829025844931,0.1401590457256461,0.2077534791252485,0.588469184890656,14.0,3.0,0.227,0.099,0.077,0.075,0.181,0.206,13.0,1.0,4.91,1659.0,1389.0,a
4945,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Federal/State government-dependent,0.522,0.077,0.301,0.141,0.483,0.227,0.11,0.045,0.016,0.648,0.153,0.076,0.087857847976308,0.3267522211253702,0.3474827245804541,0.23790720631786774,13.0,7.0,0.294,0.224,0.068,0.052,0.206,0.212,,,,1759.0,1039.0,b
4948,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.425,0.077,0.272,0.103,0.504,0.275,0.091,0.503,0.091,0.329,0.019,0.069,0.21295387634936214,0.26202158979391565,0.33071638861629055,0.19430814524043183,15.0,6.0,0.287,0.159,0.084,0.077,0.175,0.212,10.0,7.17,14.11,1660.0,1809.0,b
4949,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents",Manufacturing-dependent,0.4,0.064,0.291,0.08,0.503,0.251,0.148,0.126,0.017,0.828,0.022,0.012,0.1979591836734694,0.4173469387755102,0.2153061224489796,0.16938775510204082,13.0,9.0,0.341,0.239,0.125,0.073,0.111,0.342,11.0,,23.0,3299.0,1510.0,b
4950,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents",Federal/State government-dependent,0.425,0.041,0.172,0.12,0.443,0.249,0.203,0.043,0.001,0.923,0.015,0.004,0.068,0.346,0.428,0.158,10.0,6.0,0.263,,0.085,,,0.192,12.0,,,,,a
4952,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Nonspecialized,0.446,0.046,0.218,0.065,0.501,0.221,0.156,0.025,0.032,0.947,0.002,0.002,0.20080321285140562,0.39056224899598396,0.2640562248995984,0.14457831325301204,10.0,10.0,0.362,0.253,0.126,0.095,,0.356,13.0,,14.41,4219.0,3380.0,a
4953,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Federal/State government-dependent,0.501,0.049,0.111,0.035,0.49,0.243,0.139,0.035,0.005,0.955,0.0,0.003,0.0800395256916996,0.358695652173913,0.32806324110671936,0.23320158102766797,10.0,9.0,0.274,0.275,0.074,0.081,0.209,0.266,9.0,,16.13,2570.0,1489.0,b
4956,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Recreation,0.43,0.058,0.205,0.054,0.509,0.227,0.167,0.046,0.087,0.833,0.008,0.012,0.10653266331658293,0.2834170854271357,0.3216080402010051,0.2884422110552764,11.0,10.0,0.261,0.206,0.111,0.099,0.173,0.28,13.0,4.18,18.98,2289.0,1330.0,b
4962,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",Micropolitan adjacent to a small metro area,Federal/State government-dependent,0.307,0.059,0.189,0.103,0.429,0.169,0.201,0.139,0.037,0.791,0.013,0.002,0.12474849094567404,0.3983903420523139,0.3209255533199195,0.15593561368209255,8.0,12.0,0.228,0.264,0.083,0.097,0.138,0.197,13.0,4.5,14.29,3090.0,1869.0,a
4968,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.443,0.064,0.244,0.054,0.501,0.234,0.145,0.026,0.245,0.705,0.006,0.003,0.15858585858585858,0.38888888888888884,0.31111111111111106,0.1414141414141414,14.0,9.0,0.324,0.322,0.117,0.115,0.125,0.329,11.0,5.69,24.74,3209.0,4370.0,b
4969,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents",Farm-dependent,0.634,0.02,0.182,0.095,0.506,0.216,0.258,0.017,0.002,0.954,0.009,0.009,0.07285429141716566,0.45508982035928147,0.3093812375249501,0.1626746506986028,14.0,9.0,0.312,0.083,0.118,0.108,0.112,0.302,9.0,,,899.0,920.0,a
4970,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area","Noncore adjacent to a small metro and does not contain a town of at least 2,500 residents",Manufacturing-dependent,0.502,0.059,0.15,0.072,0.503,0.199,0.225,0.031,0.002,0.946,0.004,0.012,0.1248751248751249,0.42757242757242764,0.3186813186813187,0.1288711288711289,10.0,12.0,0.302,0.245,0.099,0.051,0.254,0.233,12.0,,25.05,5050.0,15199.0,a
4972,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.444,0.081,0.175,0.07,0.512,0.247,0.14,0.009,0.001,0.984,0.005,0.006,0.16800000000000004,0.43500000000000005,0.28300000000000003,0.11400000000000002,12.0,10.0,0.368,0.248,0.109,0.088,0.16,0.325,13.0,,22.44,4029.0,4030.0,b
4974,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents",Nonspecialized,0.398,0.133,0.283,0.081,0.528,0.256,0.154,0.014,0.581,0.393,0.0,0.0,0.2186559679037111,0.3319959879638917,0.27883650952858574,0.17051153460381144,10.0,13.0,0.394,0.249,0.152,0.122,0.057,0.383,12.0,,23.45,6910.0,2270.0,b
4976,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and does not contain a town of at least 2,500 residents",Farm-dependent,0.554,0.026,0.157,0.105,0.48,0.202,0.242,0.004,0.0,0.943,0.04,0.002,0.08853118712273642,0.3279678068410463,0.4094567404426559,0.17404426559356134,10.0,10.0,0.289,0.135,0.106,,0.17,0.282,10.0,,,,2309.0,a
4977,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Manufacturing-dependent,0.525,0.033,0.256,0.09,0.493,0.29,0.118,0.36,0.035,0.549,0.027,0.039,0.27024291497975705,0.3390688259109312,0.27935222672064774,0.11133603238866396,17.0,8.0,0.334,0.196,0.102,0.06,0.199,0.301,11.0,,10.12,4230.0,20910.0,b
4980,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Manufacturing-dependent,0.556,0.071,0.101,0.029,0.516,0.195,0.173,0.025,0.017,0.924,0.009,0.008,0.06539235412474849,0.2313883299798793,0.2575452716297787,0.4456740442655936,7.0,8.0,0.236,0.137,0.07,0.063,0.217,0.213,10.0,,7.99,2029.0,1050.0,b
4981,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and contains a town of 2,500  or more residents",Nonspecialized,0.462,0.047,0.205,0.115,0.494,0.302,0.153,0.046,0.0,0.922,0.018,0.0,0.09283551967709383,0.3340060544904137,0.4076690211907164,0.16548940464177597,16.0,10.0,0.303,0.13,0.103,0.088,0.091,0.223,11.0,,12.2,1389.0,1590.0,a
4984,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Manufacturing-dependent,0.51,0.051,0.162,0.074,0.495,0.236,0.143,0.011,0.006,0.962,0.0,0.0,0.09262948207171315,0.4262948207171315,0.2938247011952191,0.18725099601593626,12.0,9.0,0.334,0.214,0.08,0.082,0.217,0.199,13.0,,18.22,2590.0,2079.0,b
4985,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",Micropolitan adjacent to a large metro area,Recreation,0.504,0.052,0.111,0.062,0.499,0.215,0.191,0.006,0.011,0.954,0.012,0.012,0.06680161943319839,0.3117408906882591,0.3876518218623482,0.23380566801619435,11.0,10.0,0.267,0.172,0.09,0.057,0.19,0.21,12.0,,9.2,1310.0,1010.0,a
4987,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Noncore adjacent to a large metro area,Federal/State government-dependent,0.453,0.046,0.224,0.06,0.468,0.194,0.191,0.038,0.391,0.556,0.003,0.0,0.2257085020242915,0.3734817813765182,0.25303643724696356,0.1477732793522267,12.0,11.0,0.338,0.205,0.119,0.107,0.231,0.296,13.0,,14.44,2250.0,1310.0,a
4988,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents",Mining-dependent,0.481,0.046,0.204,0.12,0.46,0.227,0.107,0.067,0.0,0.898,0.016,0.006,0.05544554455445546,0.3455445544554456,0.3663366336633664,0.2326732673267327,12.0,6.0,0.228,0.166,0.065,0.102,0.235,0.241,11.0,,35.95,2720.0,1689.0,b
4989,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.44,0.084,0.188,0.046,0.512,0.216,0.176,0.027,0.163,0.794,0.008,0.0,0.1621890547263682,0.3412935323383085,0.309452736318408,0.18706467661691545,11.0,13.0,0.335,0.294,0.152,0.106,0.078,0.323,13.0,4.3,18.94,2469.0,1809.0,a
4993,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Mining-dependent,0.476,0.062,0.168,0.072,0.507,0.213,0.18,0.008,0.02,0.946,0.0,0.002,0.1320754716981132,0.4836146971201588,0.29294935451837134,0.09136047666335649,10.0,13.0,0.299,0.343,0.126,0.09,0.177,0.315,14.0,,18.9,7970.0,1980.0,b
4994,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.494,0.06,0.211,0.085,0.515,0.251,0.118,0.065,0.181,0.734,0.005,0.011,0.10976837865055387,0.31822759315206445,0.2990936555891239,0.27291037260825785,13.0,7.0,0.295,0.154,0.113,0.076,0.152,0.26,13.0,3.1500000000000004,13.16,2790.0,2399.0,b
4999,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.564,0.039,0.1,0.033,0.501,0.248,0.106,0.059,0.169,0.584,0.0,0.154,0.04554655870445344,0.14676113360323886,0.19331983805668015,0.6143724696356275,11.0,5.0,0.245,0.076,0.076,0.082,0.154,0.185,13.0,2.54,5.99,1279.0,530.0,b
5000,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents",Nonspecialized,0.388,0.056,0.317,0.072,0.491,0.203,0.238,0.015,0.0,0.935,0.012,0.003,0.1873767258382643,0.3915187376725838,0.28007889546351084,0.14102564102564102,10.0,14.0,0.316,0.201,0.117,0.069,,0.337,11.0,,38.47,4010.0,2659.0,a
5002,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Noncore adjacent to a large metro area,Recreation,0.364,0.078,0.273,0.112,0.512,0.209,0.205,0.065,0.263,0.659,0.005,0.008,0.1593625498007968,0.39442231075697215,0.2709163346613546,0.17529880478087648,11.0,11.0,0.32,0.173,0.131,0.093,,0.243,13.0,,22.78,5340.0,4230.0,a
5003,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.494,0.04,0.241,0.107,0.502,0.285,0.101,0.23,0.202,0.355,0.005,0.2,0.12136409227683047,0.18054162487462386,0.2637913741223671,0.4343029087261785,14.0,4.0,0.252,0.097,0.075,0.089,0.153,0.213,9.0,4.1,7.449999999999999,2240.0,1340.0,a
5004,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and contains a town of 2,500  or more residents",Nonspecialized,0.566,0.025,0.152,0.056,0.507,0.222,0.181,0.058,0.02,0.93,0.006,0.0,0.05894308943089431,0.3709349593495935,0.4004065040650407,0.16971544715447157,12.0,10.0,0.307,0.176,0.082,0.067,0.163,0.236,13.0,,18.1,1220.0,1559.0,a
5006,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and does not contain a town of at least 2,500 residents",Mining-dependent,1.0,0.015,0.237,0.153,0.491,0.201,0.224,0.369,0.006,0.605,0.005,0.0,0.24003984063745018,0.2838645418326693,0.3197211155378486,0.15637450199203187,17.0,4.0,0.303,,0.138,,,0.29,8.0,,,,,a
5009,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.436,0.127,0.295,0.085,0.5,0.311,0.093,0.555,0.039,0.321,0.027,0.076,0.3230309072781655,0.24426719840478567,0.2981056829511466,0.13459621136590233,16.0,6.0,0.311,0.115,0.08,0.066,0.14,0.178,9.0,8.66,18.42,2519.0,2269.0,b
5011,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Manufacturing-dependent,0.493,0.05,0.188,0.07,0.503,0.253,0.167,0.019,0.006,0.897,0.036,0.001,0.1314229249011858,0.3428853754940711,0.34881422924901184,0.1768774703557312,11.0,12.0,0.376,0.212,0.112,0.07,0.121,0.287,9.0,,23.9,3569.0,3049.0,b
5013,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",Micropolitan adjacent to a small metro area,Nonspecialized,0.389,0.075,0.195,0.062,0.505,0.221,0.159,0.014,0.028,0.932,0.008,0.001,0.17330677290836652,0.40438247011952194,0.2838645418326693,0.13844621513944225,11.0,12.0,0.367,0.345,0.123,0.094,0.162,0.288,13.0,8.2,15.829999999999998,3119.0,1700.0,a
5015,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Micropolitan adjacent to a small metro area,Federal/State government-dependent,0.441,0.061,0.3,0.131,0.512,0.18,0.174,0.048,0.019,0.815,0.093,0.014,0.12487708947885941,0.2704031465093413,0.3087512291052114,0.29596853490658803,10.0,9.0,0.323,0.224,0.139,0.062,0.154,0.266,13.0,,9.13,2269.0,1120.0,a
5017,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Federal/State government-dependent,0.504,0.049,0.144,0.044,0.504,0.191,0.107,0.058,0.13,0.694,0.001,0.095,0.05719921104536489,0.22386587771203156,0.2840236686390532,0.4349112426035503,12.0,6.0,0.274,0.172,0.08,0.075,0.189,0.211,13.0,1.6,7.32,1789.0,1130.0,a
5018,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents",Federal/State government-dependent,0.359,0.048,0.23,0.095,0.428,0.2,0.183,0.102,0.071,0.771,0.026,0.013,0.15361445783132527,0.3805220883534136,0.3333333333333333,0.1325301204819277,13.0,13.0,0.311,0.312,0.123,0.095,,0.376,10.0,,,1229.0,3040.0,a
5020,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Recreation,0.47,0.072,0.227,0.072,0.507,0.239,0.142,0.026,0.106,0.853,0.001,0.0,0.2114060963618486,0.41986234021632257,0.22713864306784665,0.1415929203539823,12.0,11.0,0.325,,0.117,0.122,,0.367,14.0,,42.98,7920.0,3900.0,b
